iata,nx,ny
1165,368.1969052,-1243.196905
1166,411.1969052,-1247.196905
1167,902.7075501,-981.1969052
1168,1439.196905,-81.19690519
1169,417.0376808,-1637.196905
1170,797.1969052,1012.196905
1171,-544.1969052,1598.196905
1172,-77.12488114,-1604.196905
1173,1540.196905,-1120.709898
1174,-1272.803095,1614.196905
1175,-1489.196905,-291.5098404
1176,718.1969052,-1304.196905
1177,-2399.928631,188.8030948
1178,735.1969052,1234.196905
1179,-930.1969052,-968.1969052
1180,-1462.196905,-227.2926533
1181,2400,-208.7904143
1182,-1981.460199,-570.8030948
1183,1059.803095,2007.227126
1184,-1690.803095,1366.196905
1185,1259.091087,1067.196905
1186,-1309.196905,-1566.803095
1187,-22.19690519,1538.196905
1188,1253.196905,-1194.863572
1189,-1717.196905,-217.7389929
1190,1625.196905,1065.803095
1191,-1509.196905,343.1969052
1192,-675.1969052,-1276.237722
1193,-1509.172374,-1923.38862
1194,68.19690519,-1463.196905
1195,1446.64135,-962.8030948
1196,587.1969052,1378.816388
1197,-1880.636428,-784.1969052
1198,2212.829562,257.1969052
1199,565.1969052,-1221.196905
1200,358.8030948,-1674.196905
1201,1508.196905,-929.8030948
1202,-1525.196905,-166.0552074
1203,420.8030948,2100.09481
1204,304.8030948,-1699.196905
1205,-119.1969052,1354.196905
1206,-675.1969052,1316.196905
1207,1464.196905,1263.803095
1208,1878.532535,-93.19690519
1209,-1704.196905,824.8030948
1210,-1387.196905,59.80309481
1211,905.1969052,-1151.196905
1212,-1116.196905,820.1969052
1213,1558.196905,442.4690395
1214,-865.1969052,1010.196905
1215,479.1969052,-1333.196905
1216,-1465.196905,801.8030948
1217,56.19690519,1355.721203
1218,-1597.196905,-1059.803095
1219,-1496.196905,380.1969052
1220,-14.80309481,1929.591539
1221,1619.196905,544.6072115
1222,-2156.003961,-94.13642815
1223,635.1969052,1247.196905
1224,1119.803095,1466.196905
1225,-1524.196905,326.1969052
1226,-1424.196905,-257.1969052
1227,1441.196905,7.803094812
1228,-1353.803095,-1462.196905
1229,-52.80309481,-1684.498281
1230,423.1969052,-1237.196905
1231,-1543.196905,-886.8030948
1232,-278.1969052,1499.196905
1233,708.1969052,-1081.196905
1234,-1557.196905,-164.8030948
1235,-2399.998663,31.14702674
1236,866.1969052,-967.1969052
1237,-1712.196905,-616.8030948
1238,-600.1969052,-1178.196905
1239,1439.196905,-471.1969052
1240,1489.196905,284.0003327
1241,-192.8030948,-1510.196905
1242,149.1969052,-1491.196905
1243,600.1969052,-2390.282703
1244,2400,1221.803095
1245,2320.460962,735.1969052
1246,-1527.144628,-1179.196905
1247,1701.639308,-1128.196905
1248,-909.1969052,1081.196905
1249,-71.19690519,-1531.196905
1250,1277.196905,-701.1969052
1251,-957.1969052,1092.196905
1252,1013.196905,1868.870981
1253,-564.1969052,1252.196905
1254,-1563.196905,333.8030948
1255,519.1969052,1160.196905
1256,642.1320877,-1398.196905
1257,-707.1969052,1213.196905
1258,-1251.196905,409.1969052
1259,1291.196905,1397.803095
1260,129.8030948,-1557.196905
1261,-403.4826195,-1327.196905
1262,-1568.196905,-368.8721942
1263,-1293.196905,679.1969052
1264,1458.196905,258.1969052
1265,-311.7812054,-1537.196905
1266,1569.196905,-1278.803095
1267,1809.251257,1978.803095
1268,727.1969052,-2133.251719
1269,-1623.363572,1239.803095
1270,-1515.196905,-125.1969052
1271,1332.196905,326.1969052
1272,113.8030948,-1490.196905
1273,-1595.196905,-537.8030948
1274,1388.196905,302.1969052
1275,-150.1969052,-1402.196905
1276,-645.1969052,-1264.196905
1277,-864.1969052,-1138.196905
1278,-1292.196905,675.0582259
1279,613.1969052,1919.339943
1280,1503.196905,-760.9883442
1281,-1081.196905,-836.1969052
1282,-57.80309481,1600.196905
1283,-804.8030948,-1451.196905
1284,-1552.196905,-237.3277128
1285,454.8030948,-1494.196905
1286,255.2693425,-1638.196905
1287,-2399.463791,42.9495311
1288,1521.196905,117.9650675
1289,-407.8030948,-1482.196905
1290,-1465.196905,-932.8389215
1291,-1478.196905,-237.6438182
1292,-960.1969052,-2080.082664
1293,-244.9637136,-1563.196905
1294,1397.196905,584.1969052
1295,-233.7076585,1643.196905
1296,-295.1066493,1650.196905
1297,-360.1969052,1751.255163
1298,-943.1969052,-785.1969052
1299,-59.47048251,1599.196905
1300,-564.1969052,-1412.196905
1301,-45.80309481,-1627.196905
1302,-681.8030948,-2128.736757
1303,1356.196905,-155.9430661
1304,1039.196905,680.1969052
1305,258.1969052,-2399.494652
1306,720.1969052,1189.196905
1307,-191.1969052,1584.196905
1308,1916.179327,575.1969052
1309,-113.2186793,1648.196905
1310,2102.799915,-560.1969052
1311,-1914.136428,-1262.744443
1312,125.8030948,2400
1313,-1221.196905,-729.1969052
1314,-2223.803095,-1884.803095
1315,-1506.196905,433.1776618
1316,1068.196905,-772.1969052
1317,-2399.278257,-213.8030948
1318,1453.196905,-92.80309481
1319,-1209.196905,742.1969052
1320,1234.196905,-957.5434035
1321,566.9654269,1480.196905
1322,-1536.196905,-1418.803095
1323,244.1969052,-1322.196905
1324,1307.196905,579.1969052
1325,1320.196905,-254.1969052
1326,-328.1969052,1250.196905
1327,-271.8030948,-1464.196905
1328,1425.196905,721.3661907
1329,-500.2074802,1654.196905
1330,1242.196905,388.1969052
1331,-1215.196905,-566.1969052
1332,-28.80309481,1509.196905
1333,-807.9043811,1493.196905
1334,-1525.196905,212.1969052
1335,-986.1969052,-1104.196905
1336,802.1969052,-2399.493999
1337,1586.196905,-590.5938901
1338,1227.196905,693.1969052
1339,-1573.196905,-5.803094812
1340,1301.196905,-657.6669588
1341,-547.1969052,1244.196905
1342,-1458.196905,-408.8030948
1343,1244.196905,-673.1969052
1344,-31.19912815,-1446.196905
1345,1606.196905,520.6700535
1346,1426.196905,-411.1969052
1347,1509.803095,-1449.196905
1348,384.1969052,-1509.196905
1349,-590.1969052,1308.196905
1350,-1581.196905,-336.082971
1351,-2399.942185,-455.2983435
1352,1542.196905,-342.8030948
1353,-2399.392892,-261.8030948
1354,1200.196905,-2059.569173
1355,1560.196905,1318.803095
1356,-4.803094812,-1444.196905
1357,-1451.196905,1581.803095
1358,1210.196905,474.1969052
1359,1156.196905,706.1969052
1360,1312.196905,-504.1969052
1361,-1564.196905,-954.8030948
1362,-848.3222062,-907.1969052
1363,1217.196905,1656.803095
1364,-1382.196905,948.3751585
1365,1521.196905,-1003.824209
1366,423.8030948,1716.196905
1367,-2367.170284,683.1969052
1368,-1022.196905,885.1969052
1369,-5.196905188,1775.965194
1370,-854.8030948,2247.196767
1371,1485.196905,-371.1969052
1372,382.0963043,1386.196905
1373,1699.196905,-697.8030948
1374,182.8030948,-1477.196905
1375,-977.6293567,1547.196905
1376,-1501.196905,-794.1106156
1377,-1496.196905,948.9296119
1378,1694.196905,711.8030948
1379,-1493.196905,581.2298269
1380,480.1969052,-1315.196905
1381,1011.803095,1453.196905
1382,1482.803095,1479.196905
1383,97.80309481,-1622.196905
1384,-1485.196905,-421.1969052
1385,-1233.196905,1985.803095
1386,2017.803095,-1021.196905
1387,-1382.196905,-512.1969052
1388,-1357.196905,-1122.848954
1389,-1152.196905,-570.1969052
1390,-1453.196905,135.1969052
1391,941.1969052,-947.1969052
1392,-504.7331326,2400
1393,987.2057785,-1348.196905
1394,727.1969052,1334.530188
1395,754.1969052,-1178.196905
1396,-1361.196905,287.1969052
1397,-116.1969052,-1592.196905
1398,1535.196905,-1380.803095
1399,37.5056566,-2399.167395
1400,-738.1969052,2265.803095
1401,-581.6309354,-2365.245747
1402,-199.3843907,1528.196905
1403,-1416.196905,-101.1969052
1404,551.8030948,-1480.196905
1405,-2399.778997,-435.0776858
1406,-1136.196905,1768.803095
1407,-361.8030948,-1680.196905
1408,247.5166088,-2399.471496
1409,2062.885023,-1358.990556
1410,-1461.196905,446.1969052
1411,-1039.196905,982.1969052
1412,1111.803095,1416.196905
1413,1494.196905,333.0463646
1414,2003.793985,632.1969052
1415,-1492.196905,1573.803095
1416,-2126.850179,1060.768334
1417,-2067.586713,372.1969052
1418,1552.196905,-777.8030948
1419,-1046.196905,2254.803095
1420,1981.562541,487.1969052
1421,-499.8030948,-1848.52044
1422,-624.1969052,1127.196905
1423,-2129.803095,-981.1969052
1424,-704.1969052,-2174.803095
1425,631.8030948,-1648.196905
1426,-1075.488256,-2303.721401
1427,-797.1969052,-1176.196905
1428,-2239.235471,-768.8030948
1429,-604.3572833,-2399.83791
1430,-2399.870157,-305.8030948
1431,-2183.95342,-146.8030948
1432,-456.5511359,2400
1433,1018.196905,-1007.196905
1434,441.1969052,-1436.196905
1435,587.1969052,2400
1436,1193.196905,-666.1969052
1437,-1591.196905,266.8030948
1438,-1155.240191,1189.196905
1439,1523.196905,273.1969052
1440,-563.1969052,1384.196905
1441,-365.1969052,-1516.196905
1442,-209.479255,1452.196905
1443,1682.196905,-980.8030948
1444,1443.196905,-1330.803095
1445,1437.698806,-1325.803095
1446,-942.4060564,2234.987107
1447,-1332.196905,1751.803095
1448,1672.028842,1025.848572
1449,1406.196905,-376.3401223
1450,-610.1969052,-1133.196905
1451,-701.1969052,-1156.196905
1452,2069.179806,23.80309481
1453,45.19690519,-2399.30917
1454,-954.8925903,-1376.196905
1455,860.1969052,2361.929135
1456,-1493.803095,-1317.196905
1457,-1448.196905,-597.6652342
1458,1308.196905,301.1969052
1459,-677.8030948,-1463.196905
1460,782.0846868,-2399.614329
1461,1760.978425,-959.8030948
1462,73.19690519,-1540.196905
1463,1853.323929,-879.8030948
1464,2371.803095,-865.1969052
1465,-987.8030948,-1584.196905
1466,-1066.196905,-630.1969052
1467,1610.196905,-657.8030948
1468,-1513.196905,-35.19690519
1469,1608.196905,-731.8030948
1470,-2399.970711,-619.9102904
1471,-449.1969052,-1475.196905
1472,1192.803095,-1433.196905
1473,-975.1969052,-1000.196905
1474,-1207.196905,405.1969052
1475,1654.196905,563.3257543
1476,1660.196905,-623.3984934
1477,-497.1969052,-1190.196905
1478,1106.196905,828.1969052
1479,-1405.196905,-823.3982953
1480,1258.803095,1604.196905
1481,956.1969052,939.1969052
1482,1925.768334,1477.803095
1483,-1306.196905,-574.1969052
1484,1017.196905,935.1969052
1485,-167.1969052,-1525.612783
1486,1051.196905,-879.1969052
1487,-2144.3742,-76.19690519
1488,-624.5777463,-2399.222949
1489,533.1969052,-588.1969052
1490,1204.803095,916.0743227
1491,1125.196905,58.24707355
1492,1157.196905,-729.8030948
1493,-1125.196905,55.16565012
1494,372.8030948,-1703.403652
1495,-1404.803095,1047.04807
1496,-832.8030948,1129.196905
1497,-905.1969052,-227.1969052
1498,-5.803094812,-47.19690519
1499,-331.1969052,-872.1969052
1500,1249.803095,-1075.790174
1501,1085.196905,-246.5430753
1502,-2191.803095,-684.8030948
1503,-1821.863333,-500.1969052
1504,-655.0625962,881.1969052
1505,703.1969052,784.1969052
1506,877.0317676,-1190.136428
1507,-804.1969052,-1854.803095
1508,-869.7734915,-765.1969052
1509,-959.1969052,523.1969052
1510,-945.1969052,331.1969052
1511,488.1969052,961.1969052
1512,-139.1969052,1531.196905
1513,-1359.196905,-278.1969052
1514,-837.8030948,1299.196905
1515,-1762.480594,-91.97059972
1516,1193.196905,353.1969052
1517,861.9786795,1429.196905
1518,1515.196905,-234.2258907
1519,1577.196905,-494.8030948
1520,727.1969052,-1121.196905
1521,992.8829455,-2233.572232
1522,-726.1969052,-1233.196905
1523,-1136.196905,-372.7418544
1524,1315.196905,-989.8030948
1525,-2352.458248,638.8030948
1526,-1529.768334,-1689.02526
1527,-1829.252443,458.8969601
1528,2225.803095,-373.5664651
1529,-236.1969052,-1336.196905
1530,-1391.196905,-654.8030948
1531,-574.4304693,1288.196905
1532,1402.196905,-341.1969052
1533,-1402.196905,273.8030948
1534,-99.08309284,1325.196905
1535,-131.5035259,-1359.196905
1536,-822.1969052,-532.0019304
1537,1939.894764,-6.803094812
1538,184.1969052,1379.196905
1539,1279.196905,-1589.803095
1540,663.9147984,-1281.196905
1541,1156.196905,925.1969052
1542,-1370.196905,-722.8030948
1543,2196.629898,-218.1943047
1544,1418.196905,-584.8030948
1545,1821.803095,-2181.803095
1546,1369.196905,169.8030948
1547,-2366.803095,-0.196905188
1548,765.3256282,1011.196905
1549,1373.698059,-1393.872899
1550,-1340.196905,1282.292983
1551,1463.196905,86.19690519
1552,953.1969052,964.1969052
1553,-1611.196905,-401.8554966
1554,816.1969052,1042.196905
1555,1499.196905,-97.38732466
1556,-543.1969052,1385.196905
1557,-2115.631113,271.6606954
1558,-1207.011809,975.1969052
1559,-2350.061867,534.9827459
1560,1517.803095,2092.803095
1561,-2037.608254,874.990556
1562,-507.1364281,-2341.803095
1563,-1151.196905,144.1969052
1564,1128.196905,-476.3690457
1565,556.7208843,-1364.196905
1566,952.1969052,692.1969052
1567,-1491.196905,-965.8030948
1568,1445.768334,-1800.803095
1569,-1295.196905,1361.803095
1570,-834.1969052,-1774.977065
1571,-2291.803095,77.85615467
1572,-1108.196905,-208.1296417
1573,-1522.196905,11.80309481
1574,1446.803095,1381.196905
1575,2400,-221.8127222
1576,-255.1969052,-1365.196905
1577,2061.509837,933.1969052
1578,1522.196905,-645.8030948
1579,197.9442343,-1718.196905
1580,-1260.803095,1352.196905
1581,-1508.803095,2400
1582,-1655.196905,120.8030948
1583,1471.196905,12.19690519
1584,2400,-1164.803095
1585,2400,-44.97590883
1586,455.1969052,-1289.196905
1587,723.1969052,-991.1969052
1588,2111.390013,1173.803095
1589,-1659.196905,125.1374445
1590,-887.1969052,1342.710988
1591,517.1969052,1273.196905
1592,1326.196905,486.1969052
1593,1141.196905,692.1969052
1594,-350.8349624,1482.196905
1595,-1237.196905,-675.1969052
1596,218.1948264,1466.196905
1597,2035.720432,-278.1969052
1598,-522.1969052,-1187.196905
1599,888.1969052,1097.196905
1600,1209.196905,-982.7683338
1601,-1259.196905,346.1969052
1602,2282.803095,-897.1969052
1603,644.1969052,1074.196905
1604,-2399.097448,1920.803095
1605,-1164.803095,1489.196905
1606,2400,-1608.803095
1607,260.8030948,-1505.196905
1608,-1197.196905,-700.9809204
1609,-926.1969052,392.1969052
1610,1362.196905,1196.119295
1611,-1564.196905,522.4184794
1612,-1600.196905,-610.8030948
1613,1156.196905,-873.1969052
1614,-753.8030948,-1519.196905
1615,1462.196905,467.8030948
1616,854.1969052,-865.1969052
1617,1519.196905,-226.4762637
1618,930.8030948,-1591.196905
1619,-374.7256696,1470.196905
1620,-126.8030948,1445.196905
1621,-1478.803095,-1362.196905
1622,1160.196905,538.1969052
1623,1090.196905,-706.1969052
1624,-492.8030948,-1603.196905
1625,-1503.803095,-1432.196905
1626,-117.1005542,1548.196905
1627,1088.187768,-1500.196905
1628,1546.196905,-275.1969052
1629,-34.42401557,1444.196905
1630,-512.7435251,-1691.196905
1631,993.1969052,-818.1969052
1632,1392.196905,-392.1969052
1633,-1891.609935,548.1969052
1634,-1190.196905,-668.1969052
1635,1034.196905,-983.1969052
1636,1357.196905,-339.1969052
1637,1254.196905,574.1969052
1638,1341.196905,1287.803095
1639,-429.1969052,-1334.196905
1640,406.8030948,1644.196905
1641,864.2632911,-1503.196905
1642,1123.196905,637.1969052
1643,394.0013687,-1536.196905
1644,748.1969052,-1057.196905
1645,-887.8635719,2329.281888
1646,-1151.196905,714.1969052
1647,-1347.196905,-674.1969052
1648,-532.9664629,1528.196905
1649,1609.196905,831.8030948
1650,-858.8148942,-1521.196905
1651,-1632.196905,511.8030948
1652,-2098.282637,-470.1969052
1653,2400,-225.1969052
1654,-1907.803095,1099.196905
1655,1506.196905,-356.1969052
1656,-1633.803095,-1334.196905
1657,-879.1969052,884.1969052
1658,-241.8030948,1682.196905
1659,-1518.196905,500.1793639
1660,1534.196905,221.8030948
1661,134.9314081,2400
1662,-1574.196905,-865.8030948
1663,993.2917594,1361.196905
1664,1632.196905,234.1665827
1665,-2399.350731,705.8390408
1666,288.1969052,-1323.196905
1667,-1589.177156,355.8030948
1668,-225.6173514,-1473.196905
1669,-484.1969052,1225.196905
1670,399.1969052,-1427.196905
1671,-1541.196905,-330.8030948
1672,1415.196905,111.1969052
1673,1456.196905,401.0808025
1674,-1323.196905,681.1969052
1675,-1642.196905,-541.8030948
1676,-632.8030948,1477.196905
1677,-1689.803095,1717.78878
1678,-492.8030948,1731.224302
1679,-1555.196905,-1070.803095
1680,1595.196905,-1004.803095
1681,1910.972806,-156.8030948
1682,-801.1969052,-1531.315645
1683,55.19690519,1614.196905
1684,-1492.196905,1083.803095
1685,-1476.196905,-553.8030948
1686,2400,-1151.742489
1687,981.1969052,-862.1969052
1688,1531.863572,1931.803095
1689,-546.4610888,-2399.365796
1690,-2333.521953,-730.1723742
1691,696.1969052,1008.196905
1692,721.1969052,-1012.196905
1693,496.1969052,1188.196905
1694,-159.8030948,-1613.196905
1695,-1513.196905,-29.43037992
1696,1401.196905,-540.1969052
1697,-1626.196905,2.196905188
1698,392.8030948,-1668.196905
1699,-1643.093748,-1462.803095
1700,2195.93348,643.1969052
1701,-808.1969052,-1498.184577
1702,1343.196905,105.1969052
1703,-2213.620834,400.8030948
1704,2400,765.5093705
1705,1928.803095,-985.1969052
1706,481.1969052,2224.803095
1707,-1009.196905,1666.803095
1708,6.196905188,1549.196905
1709,-279.8030948,1550.196905
1710,128.1969052,-2399.558444
1711,-877.7036612,1215.196905
1712,-202.8030948,1660.196905
1713,1547.803095,1659.917854
1714,-2399.70008,-450.1064657
1715,-1575.196905,-54.19690519
1716,2283.805499,-245.1969052
1717,-532.1969052,2311.77274
1718,-1236.196905,1518.803095
1719,-282.8030948,2400
1720,880.1969052,984.1969052
1721,-671.8030948,-1597.553277
1722,-1188.803095,-1540.196905
1723,-1534.196905,-1411.803095
1724,-967.8030948,1540.196905
1725,363.1969052,1310.196905
1726,774.8030948,2237.803095
1727,1007.803095,1915.441985
1728,492.1969052,765.1969052
1729,1695.268646,-1089.105177
1730,1041.196905,47.80309481
1731,-1491.196905,-1020.803095
